,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, COMPILED DATA FOR THE ENTIRE SURFACES ,,,,,,,,
 Fan: ,, Big Dip ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Big Dip ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, BIG DIP ,,,,, BIG DIP ,,,
 Surface: ,, Modern ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 70 ka ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, MODERN ,,,,, 70 ka ,,,
 66 ,, 19 , 0.02 , 28.50 , -   , 12 ,-0.57 , 28.50 , -   , 21 , 0.13 , 28.50 , -   , 36 , 0.13 , 28.50 , -   , 31 , 0.11 , 28.50 , -   , 25 , 0.30 , 28.50 , -   , 34 , 0.06 , 28.50 , -   , 19 ,-0.44 , 28.50 , -   , 26 , 0.14 , 28.50 , -   , 26 , 0.05 , 28.50 , -   , 26 , 0.37 , 28.50 , -   , 20 , 0.05 , 28.50 , -   , 21 , 0.23 , 28.50 , -   , 25 ,-0.01 , 28.50 , -   , 22 ,-0.04 , 28.50 , -   , 27 , 0.27 , 28.50 , -   , 22 ,-0.06 , 28.50 , -   , 21 ,-0.57 , 28.50 , -   , 20 ,-0.44 , 28.50 , -   ,, 17 ,-0.52 , 28.50 , -   , 10 ,-0.54 , 28.50 , -   , 30 , 0.40 , 28.50 , -   , 20 , 0.11 , 28.50 , -   , 19 , 0.12 , 28.50 , -   , 21 ,-0.09 , 28.50 , -   , 28 , 0.10 , 28.50 , -   , 23 ,-0.05 , 28.50 , -   , 15 ,-0.48 , 28.50 , -   , 24 , 0.15 , 28.50 , -   , 32 , 0.14 , 28.50 , -   , 28 , 0.20 , 28.50 , -   , 12 ,-0.59 , 28.50 , -   , 25 , 0.04 , 28.50 , -   , 23 , 0.18 , 28.50 , -   , 20 , 0.02 , 28.50 , -   , 21 , 0.15 , 28.50 , -   , 20 , 0.11 , 28.50 , -   , 18 , 0.06 , 28.50 , -   , 20 ,-0.23 , 28.50 , -   , 45 , 1.31 , 28.50 , -   ,, 2 ,-1.11 , 28.50 , -   ,, 17 ,-0.30 , 28.50 , -   
 67 ,, 20 , 0.09 , 29.00 , -   , 12 ,-0.57 , 29.00 , -   , 21 , 0.13 , 29.00 , -   , 36 , 0.13 , 29.00 , -   , 31 , 0.11 , 29.00 , -   , 25 , 0.30 , 29.00 , -   , 34 , 0.06 , 29.00 , -   , 19 ,-0.44 , 29.00 , -   , 26 , 0.14 , 29.00 , -   , 26 , 0.05 , 29.00 , -   , 26 , 0.37 , 29.00 , -   , 21 , 0.11 , 29.00 , -   , 21 , 0.23 , 29.00 , -   , 25 ,-0.01 , 29.00 , -   , 23 , 0.00 , 29.00 , -   , 28 , 0.34 , 29.00 , -   , 22 ,-0.06 , 29.00 , -   , 21 ,-0.57 , 29.00 , -   , 20 ,-0.44 , 29.00 , -   ,, 17 ,-0.52 , 29.00 , -   , 10 ,-0.54 , 29.00 , -   , 30 , 0.40 , 29.00 , -   , 20 , 0.11 , 29.00 , -   , 19 , 0.12 , 29.00 , -   , 22 ,-0.04 , 29.00 , -   , 29 , 0.15 , 29.00 , -   , 23 ,-0.05 , 29.00 , -   , 16 ,-0.44 , 29.00 , -   , 25 , 0.22 , 29.00 , -   , 35 , 0.27 , 29.00 , -   , 29 , 0.26 , 29.00 , -   , 12 ,-0.59 , 29.00 , -   , 26 , 0.08 , 29.00 , -   , 23 , 0.18 , 29.00 , -   , 20 , 0.02 , 29.00 , -   , 21 , 0.15 , 29.00 , -   , 20 , 0.11 , 29.00 , -   , 18 , 0.06 , 29.00 , -   , 3 ,-1.14 , 29.00 , -   , 22 , 0.05 , 29.00 , -   ,, 2 ,-1.11 , 29.00 , -   ,, 17 ,-0.30 , 29.00 , -   
 68 ,, 21 , 0.15 , 29.50 , -   , 12 ,-0.57 , 29.50 , -   , 22 , 0.19 , 29.50 , -   , 36 , 0.13 , 29.50 , -   , 31 , 0.11 , 29.50 , -   , 26 , 0.37 , 29.50 , -   , 34 , 0.06 , 29.50 , -   , 19 ,-0.44 , 29.50 , -   , 27 , 0.20 , 29.50 , -   , 28 , 0.15 , 29.50 , -   , 27 , 0.44 , 29.50 , -   , 21 , 0.11 , 29.50 , -   , 22 , 0.31 , 29.50 , -   , 25 ,-0.01 , 29.50 , -   , 24 , 0.05 , 29.50 , -   , 28 , 0.34 , 29.50 , -   , 22 ,-0.06 , 29.50 , -   , 21 ,-0.57 , 29.50 , -   , 20 ,-0.44 , 29.50 , -   ,, 17 ,-0.52 , 29.50 , -   , 10 ,-0.54 , 29.50 , -   , 30 , 0.40 , 29.50 , -   , 20 , 0.11 , 29.50 , -   , 20 , 0.19 , 29.50 , -   , 22 ,-0.04 , 29.50 , -   , 30 , 0.20 , 29.50 , -   , 24 ,-0.01 , 29.50 , -   , 16 ,-0.44 , 29.50 , -   , 25 , 0.22 , 29.50 , -   , 35 , 0.27 , 29.50 , -   , 29 , 0.26 , 29.50 , -   , 12 ,-0.59 , 29.50 , -   , 26 , 0.08 , 29.50 , -   , 23 , 0.18 , 29.50 , -   , 21 , 0.09 , 29.50 , -   , 21 , 0.15 , 29.50 , -   , 21 , 0.18 , 29.50 , -   , 18 , 0.06 , 29.50 , -   , 15 ,-0.50 , 29.50 , -   , 14 ,-0.39 , 29.50 , -   ,, 2 ,-1.11 , 29.50 , -   ,, 17 ,-0.30 , 29.50 , -   
 69 ,, 21 , 0.15 , 30.00 , -   , 12 ,-0.57 , 30.00 , -   , 22 , 0.19 , 30.00 , -   , 38 , 0.20 , 30.00 , -   , 32 , 0.16 , 30.00 , -   , 26 , 0.37 , 30.00 , -   , 36 , 0.13 , 30.00 , -   , 20 ,-0.38 , 30.00 , -   , 27 , 0.20 , 30.00 , -   , 30 , 0.24 , 30.00 , -   , 27 , 0.44 , 30.00 , -   , 21 , 0.11 , 30.00 , -   , 22 , 0.31 , 30.00 , -   , 26 , 0.03 , 30.00 , -   , 24 , 0.05 , 30.00 , -   , 28 , 0.34 , 30.00 , -   , 23 ,-0.02 , 30.00 , -   , 21 ,-0.57 , 30.00 , -   , 20 ,-0.44 , 30.00 , -   ,, 17 ,-0.52 , 30.00 , -   , 10 ,-0.54 , 30.00 , -   , 30 , 0.40 , 30.00 , -   , 20 , 0.11 , 30.00 , -   , 20 , 0.19 , 30.00 , -   , 22 ,-0.04 , 30.00 , -   , 30 , 0.20 , 30.00 , -   , 25 , 0.04 , 30.00 , -   , 16 ,-0.44 , 30.00 , -   , 25 , 0.22 , 30.00 , -   , 35 , 0.27 , 30.00 , -   , 29 , 0.26 , 30.00 , -   , 12 ,-0.59 , 30.00 , -   , 26 , 0.08 , 30.00 , -   , 25 , 0.31 , 30.00 , -   , 21 , 0.09 , 30.00 , -   , 21 , 0.15 , 30.00 , -   , 21 , 0.18 , 30.00 , -   , 19 , 0.13 , 30.00 , -   , 44 , 1.07 , 30.00 , -   , 18 ,-0.17 , 30.00 , -   ,, 2 ,-1.11 , 30.00 , -   ,, 17 ,-0.30 , 30.00 , -   
 70 ,, 21 , 0.15 , 30.50 , -   , 12 ,-0.57 , 30.50 , -   , 23 , 0.25 , 30.50 , -   , 40 , 0.27 , 30.50 , -   , 34 , 0.25 , 30.50 , -   , 27 , 0.44 , 30.50 , -   , 36 , 0.13 , 30.50 , -   , 20 ,-0.38 , 30.50 , -   , 28 , 0.26 , 30.50 , -   , 30 , 0.24 , 30.50 , -   , 27 , 0.44 , 30.50 , -   , 21 , 0.11 , 30.50 , -   , 22 , 0.31 , 30.50 , -   , 26 , 0.03 , 30.50 , -   , 25 , 0.10 , 30.50 , -   , 28 , 0.34 , 30.50 , -   , 23 ,-0.02 , 30.50 , -   , 22 ,-0.52 , 30.50 , -   , 20 ,-0.44 , 30.50 , -   ,, 17 ,-0.52 , 30.50 , -   , 10 ,-0.54 , 30.50 , -   , 30 , 0.40 , 30.50 , -   , 20 , 0.11 , 30.50 , -   , 21 , 0.27 , 30.50 , -   , 24 , 0.05 , 30.50 , -   , 30 , 0.20 , 30.50 , -   , 26 , 0.08 , 30.50 , -   , 16 ,-0.44 , 30.50 , -   , 26 , 0.28 , 30.50 , -   , 36 , 0.32 , 30.50 , -   , 30 , 0.31 , 30.50 , -   , 13 ,-0.54 , 30.50 , -   , 26 , 0.08 , 30.50 , -   , 25 , 0.31 , 30.50 , -   , 21 , 0.09 , 30.50 , -   , 22 , 0.21 , 30.50 , -   , 21 , 0.18 , 30.50 , -   , 19 , 0.13 , 30.50 , -   , 76 , 2.80 , 30.50 , -   , 12 ,-0.50 , 30.50 , -   ,, 2 ,-1.11 , 30.50 , -   ,, 17 ,-0.30 , 30.50 , -   
 71 ,, 21 , 0.15 , 31.00 , -   , 12 ,-0.57 , 31.00 , -   , 26 , 0.43 , 31.00 , -   , 40 , 0.27 , 31.00 , -   , 34 , 0.25 , 31.00 , -   , 28 , 0.51 , 31.00 , -   , 36 , 0.13 , 31.00 , -   , 20 ,-0.38 , 31.00 , -   , 28 , 0.26 , 31.00 , -   , 30 , 0.24 , 31.00 , -   , 27 , 0.44 , 31.00 , -   , 22 , 0.16 , 31.00 , -   , 22 , 0.31 , 31.00 , -   , 28 , 0.11 , 31.00 , -   , 25 , 0.10 , 31.00 , -   , 29 , 0.40 , 31.00 , -   , 23 ,-0.02 , 31.00 , -   , 22 ,-0.52 , 31.00 , -   , 20 ,-0.44 , 31.00 , -   ,, 17 ,-0.52 , 31.00 , -   , 10 ,-0.54 , 31.00 , -   , 30 , 0.40 , 31.00 , -   , 21 , 0.18 , 31.00 , -   , 21 , 0.27 , 31.00 , -   , 25 , 0.10 , 31.00 , -   , 31 , 0.25 , 31.00 , -   , 29 , 0.22 , 31.00 , -   , 16 ,-0.44 , 31.00 , -   , 26 , 0.28 , 31.00 , -   , 36 , 0.32 , 31.00 , -   , 30 , 0.31 , 31.00 , -   , 14 ,-0.49 , 31.00 , -   , 29 , 0.22 , 31.00 , -   , 25 , 0.31 , 31.00 , -   , 21 , 0.09 , 31.00 , -   , 23 , 0.28 , 31.00 , -   , 21 , 0.18 , 31.00 , -   , 20 , 0.20 , 31.00 , -   , 50 , 1.39 , 31.00 , -   , 41 , 1.09 , 31.00 , -   ,, 2 ,-1.11 , 31.00 , -   ,, 17 ,-0.30 , 31.00 , -   
 72 ,, 22 , 0.22 , 31.50 , -   , 12 ,-0.57 , 31.50 , -   , 26 , 0.43 , 31.50 , -   , 41 , 0.31 , 31.50 , -   , 34 , 0.25 , 31.50 , -   , 28 , 0.51 , 31.50 , -   , 36 , 0.13 , 31.50 , -   , 20 ,-0.38 , 31.50 , -   , 29 , 0.32 , 31.50 , -   , 30 , 0.24 , 31.50 , -   , 27 , 0.44 , 31.50 , -   , 22 , 0.16 , 31.50 , -   , 22 , 0.31 , 31.50 , -   , 28 , 0.11 , 31.50 , -   , 26 , 0.14 , 31.50 , -   , 30 , 0.46 , 31.50 , -   , 24 , 0.02 , 31.50 , -   , 22 ,-0.52 , 31.50 , -   , 20 ,-0.44 , 31.50 , -   ,, 18 ,-0.47 , 31.50 , -   , 10 ,-0.54 , 31.50 , -   , 31 , 0.47 , 31.50 , -   , 22 , 0.25 , 31.50 , -   , 21 , 0.27 , 31.50 , -   , 25 , 0.10 , 31.50 , -   , 31 , 0.25 , 31.50 , -   , 29 , 0.22 , 31.50 , -   , 16 ,-0.44 , 31.50 , -   , 27 , 0.35 , 31.50 , -   , 36 , 0.32 , 31.50 , -   , 31 , 0.37 , 31.50 , -   , 14 ,-0.49 , 31.50 , -   , 30 , 0.27 , 31.50 , -   , 26 , 0.38 , 31.50 , -   , 23 , 0.22 , 31.50 , -   , 24 , 0.34 , 31.50 , -   , 21 , 0.18 , 31.50 , -   , 20 , 0.20 , 31.50 , -   , 6 ,-0.98 , 31.50 , -   , 93 , 3.96 , 31.50 , -   ,, 2 ,-1.11 , 31.50 , -   ,, 18 ,-0.24 , 31.50 , -   
 73 ,, 22 , 0.22 , 32.00 , -   , 13 ,-0.51 , 32.00 , -   , 26 , 0.43 , 32.00 , -   , 41 , 0.31 , 32.00 , -   , 35 , 0.29 , 32.00 , -   , 28 , 0.51 , 32.00 , -   , 38 , 0.20 , 32.00 , -   , 20 ,-0.38 , 32.00 , -   , 30 , 0.38 , 32.00 , -   , 31 , 0.29 , 32.00 , -   , 27 , 0.44 , 32.00 , -   , 22 , 0.16 , 32.00 , -   , 23 , 0.39 , 32.00 , -   , 29 , 0.15 , 32.00 , -   , 26 , 0.14 , 32.00 , -   , 32 , 0.59 , 32.00 , -   , 25 , 0.07 , 32.00 , -   , 22 ,-0.52 , 32.00 , -   , 20 ,-0.44 , 32.00 , -   ,, 18 ,-0.47 , 32.00 , -   , 10 ,-0.54 , 32.00 , -   , 31 , 0.47 , 32.00 , -   , 23 , 0.32 , 32.00 , -   , 22 , 0.34 , 32.00 , -   , 27 , 0.20 , 32.00 , -   , 32 , 0.30 , 32.00 , -   , 29 , 0.22 , 32.00 , -   , 16 ,-0.44 , 32.00 , -   , 28 , 0.41 , 32.00 , -   , 37 , 0.36 , 32.00 , -   , 32 , 0.43 , 32.00 , -   , 14 ,-0.49 , 32.00 , -   , 31 , 0.32 , 32.00 , -   , 26 , 0.38 , 32.00 , -   , 23 , 0.22 , 32.00 , -   , 24 , 0.34 , 32.00 , -   , 24 , 0.38 , 32.00 , -   , 20 , 0.20 , 32.00 , -   , 8 ,-0.87 , 32.00 , -   , 34 , 0.71 , 32.00 , -   ,, 2 ,-1.11 , 32.00 , -   ,, 18 ,-0.24 , 32.00 , -   
 74 ,, 23 , 0.28 , 32.50 , -   , 14 ,-0.45 , 32.50 , -   , 26 , 0.43 , 32.50 , -   , 41 , 0.31 , 32.50 , -   , 35 , 0.29 , 32.50 , -   , 29 , 0.57 , 32.50 , -   , 40 , 0.27 , 32.50 , -   , 20 ,-0.38 , 32.50 , -   , 30 , 0.38 , 32.50 , -   , 31 , 0.29 , 32.50 , -   , 28 , 0.51 , 32.50 , -   , 22 , 0.16 , 32.50 , -   , 23 , 0.39 , 32.50 , -   , 30 , 0.19 , 32.50 , -   , 26 , 0.14 , 32.50 , -   , 32 , 0.59 , 32.50 , -   , 25 , 0.07 , 32.50 , -   , 22 ,-0.52 , 32.50 , -   , 21 ,-0.40 , 32.50 , -   ,, 18 ,-0.47 , 32.50 , -   , 11 ,-0.48 , 32.50 , -   , 31 , 0.47 , 32.50 , -   , 24 , 0.40 , 32.50 , -   , 22 , 0.34 , 32.50 , -   , 27 , 0.20 , 32.50 , -   , 32 , 0.30 , 32.50 , -   , 31 , 0.31 , 32.50 , -   , 16 ,-0.44 , 32.50 , -   , 28 , 0.41 , 32.50 , -   , 37 , 0.36 , 32.50 , -   , 33 , 0.48 , 32.50 , -   , 15 ,-0.44 , 32.50 , -   , 31 , 0.32 , 32.50 , -   , 27 , 0.44 , 32.50 , -   , 23 , 0.22 , 32.50 , -   , 24 , 0.34 , 32.50 , -   , 24 , 0.38 , 32.50 , -   , 21 , 0.27 , 32.50 , -   , 10 ,-0.77 , 32.50 , -   , 20 ,-0.06 , 32.50 , -   ,, 2 ,-1.11 , 32.50 , -   ,, 18 ,-0.24 , 32.50 , -   
 75 ,, 23 , 0.28 , 33.00 , -   , 14 ,-0.45 , 33.00 , -   , 26 , 0.43 , 33.00 , -   , 42 , 0.35 , 33.00 , -   , 36 , 0.33 , 33.00 , -   , 29 , 0.57 , 33.00 , -   , 40 , 0.27 , 33.00 , -   , 20 ,-0.38 , 33.00 , -   , 30 , 0.38 , 33.00 , -   , 31 , 0.29 , 33.00 , -   , 28 , 0.51 , 33.00 , -   , 22 , 0.16 , 33.00 , -   , 24 , 0.47 , 33.00 , -   , 30 , 0.19 , 33.00 , -   , 26 , 0.14 , 33.00 , -   , 32 , 0.59 , 33.00 , -   , 25 , 0.07 , 33.00 , -   , 24 ,-0.42 , 33.00 , -   , 21 ,-0.40 , 33.00 , -   ,, 18 ,-0.47 , 33.00 , -   , 11 ,-0.48 , 33.00 , -   , 31 , 0.47 , 33.00 , -   , 24 , 0.40 , 33.00 , -   , 24 , 0.49 , 33.00 , -   , 28 , 0.25 , 33.00 , -   , 33 , 0.35 , 33.00 , -   , 32 , 0.35 , 33.00 , -   , 16 ,-0.44 , 33.00 , -   , 30 , 0.54 , 33.00 , -   , 38 , 0.41 , 33.00 , -   , 33 , 0.48 , 33.00 , -   , 15 ,-0.44 , 33.00 , -   , 32 , 0.36 , 33.00 , -   , 30 , 0.65 , 33.00 , -   , 26 , 0.41 , 33.00 , -   , 25 , 0.40 , 33.00 , -   , 25 , 0.45 , 33.00 , -   , 21 , 0.27 , 33.00 , -   , 19 ,-0.28 , 33.00 , -   , 20 ,-0.06 , 33.00 , -   ,, 2 ,-1.11 , 33.00 , -   ,, 18 ,-0.24 , 33.00 , -   
 76 ,, 23 , 0.28 , 33.50 , -   , 14 ,-0.45 , 33.50 , -   , 26 , 0.43 , 33.50 , -   , 42 , 0.35 , 33.50 , -   , 36 , 0.33 , 33.50 , -   , 29 , 0.57 , 33.50 , -   , 40 , 0.27 , 33.50 , -   , 20 ,-0.38 , 33.50 , -   , 31 , 0.44 , 33.50 , -   , 33 , 0.38 , 33.50 , -   , 28 , 0.51 , 33.50 , -   , 22 , 0.16 , 33.50 , -   , 25 , 0.55 , 33.50 , -   , 30 , 0.19 , 33.50 , -   , 26 , 0.14 , 33.50 , -   , 32 , 0.59 , 33.50 , -   , 25 , 0.07 , 33.50 , -   , 24 ,-0.42 , 33.50 , -   , 21 ,-0.40 , 33.50 , -   ,, 20 ,-0.37 , 33.50 , -   , 11 ,-0.48 , 33.50 , -   , 31 , 0.47 , 33.50 , -   , 25 , 0.47 , 33.50 , -   , 24 , 0.49 , 33.50 , -   , 28 , 0.25 , 33.50 , -   , 34 , 0.40 , 33.50 , -   , 33 , 0.40 , 33.50 , -   , 16 ,-0.44 , 33.50 , -   , 30 , 0.54 , 33.50 , -   , 38 , 0.41 , 33.50 , -   , 33 , 0.48 , 33.50 , -   , 15 ,-0.44 , 33.50 , -   , 33 , 0.41 , 33.50 , -   , 30 , 0.65 , 33.50 , -   , 26 , 0.41 , 33.50 , -   , 25 , 0.40 , 33.50 , -   , 25 , 0.45 , 33.50 , -   , 21 , 0.27 , 33.50 , -   , 104 , 4.31 , 33.50 , -   , 14 ,-0.39 , 33.50 , -   ,, 2 ,-1.11 , 33.50 , -   ,, 20 ,-0.14 , 33.50 , -   
 77 ,, 24 , 0.35 , 34.00 , -   , 15 ,-0.39 , 34.00 , -   , 28 , 0.56 , 34.00 , -   , 43 , 0.38 , 34.00 , -   , 37 , 0.38 , 34.00 , -   , 30 , 0.64 , 34.00 , -   , 40 , 0.27 , 34.00 , -   , 21 ,-0.33 , 34.00 , -   , 32 , 0.50 , 34.00 , -   , 35 , 0.48 , 34.00 , -   , 29 , 0.59 , 34.00 , -   , 23 , 0.22 , 34.00 , -   , 26 , 0.63 , 34.00 , -   , 31 , 0.23 , 34.00 , -   , 26 , 0.14 , 34.00 , -   , 34 , 0.72 , 34.00 , -   , 26 , 0.11 , 34.00 , -   , 24 ,-0.42 , 34.00 , -   , 21 ,-0.40 , 34.00 , -   ,, 20 ,-0.37 , 34.00 , -   , 11 ,-0.48 , 34.00 , -   , 32 , 0.55 , 34.00 , -   , 25 , 0.47 , 34.00 , -   , 25 , 0.56 , 34.00 , -   , 28 , 0.25 , 34.00 , -   , 36 , 0.50 , 34.00 , -   , 34 , 0.44 , 34.00 , -   , 16 ,-0.44 , 34.00 , -   , 30 , 0.54 , 34.00 , -   , 38 , 0.41 , 34.00 , -   , 35 , 0.59 , 34.00 , -   , 15 ,-0.44 , 34.00 , -   , 33 , 0.41 , 34.00 , -   , 30 , 0.65 , 34.00 , -   , 26 , 0.41 , 34.00 , -   , 25 , 0.40 , 34.00 , -   , 25 , 0.45 , 34.00 , -   , 22 , 0.34 , 34.00 , -   , 68 , 2.37 , 34.00 , -   , 7 ,-0.78 , 34.00 , -   ,, 2 ,-1.11 , 34.00 , -   ,, 20 ,-0.14 , 34.00 , -   
 78 ,, 24 , 0.35 , 34.50 , -   , 15 ,-0.39 , 34.50 , -   , 29 , 0.62 , 34.50 , -   , 43 , 0.38 , 34.50 , -   , 39 , 0.47 , 34.50 , -   , 31 , 0.71 , 34.50 , -   , 41 , 0.30 , 34.50 , -   , 21 ,-0.33 , 34.50 , -   , 33 , 0.56 , 34.50 , -   , 35 , 0.48 , 34.50 , -   , 30 , 0.66 , 34.50 , -   , 24 , 0.28 , 34.50 , -   , 26 , 0.63 , 34.50 , -   , 32 , 0.27 , 34.50 , -   , 26 , 0.14 , 34.50 , -   , 34 , 0.72 , 34.50 , -   , 27 , 0.15 , 34.50 , -   , 24 ,-0.42 , 34.50 , -   , 21 ,-0.40 , 34.50 , -   ,, 20 ,-0.37 , 34.50 , -   , 11 ,-0.48 , 34.50 , -   , 33 , 0.62 , 34.50 , -   , 25 , 0.47 , 34.50 , -   , 25 , 0.56 , 34.50 , -   , 30 , 0.34 , 34.50 , -   , 36 , 0.50 , 34.50 , -   , 34 , 0.44 , 34.50 , -   , 16 ,-0.44 , 34.50 , -   , 30 , 0.54 , 34.50 , -   , 38 , 0.41 , 34.50 , -   , 36 , 0.65 , 34.50 , -   , 15 ,-0.44 , 34.50 , -   , 34 , 0.46 , 34.50 , -   , 30 , 0.65 , 34.50 , -   , 26 , 0.41 , 34.50 , -   , 25 , 0.40 , 34.50 , -   , 26 , 0.52 , 34.50 , -   , 24 , 0.48 , 34.50 , -   , 21 ,-0.17 , 34.50 , -   , 8 ,-0.72 , 34.50 , -   ,, 2 ,-1.11 , 34.50 , -   ,, 20 ,-0.14 , 34.50 , -   
 79 ,, 25 , 0.41 , 35.00 , -   , 15 ,-0.39 , 35.00 , -   , 30 , 0.68 , 35.00 , -   , 44 , 0.42 , 35.00 , -   , 40 , 0.51 , 35.00 , -   , 31 , 0.71 , 35.00 , -   , 41 , 0.30 , 35.00 , -   , 21 ,-0.33 , 35.00 , -   , 34 , 0.62 , 35.00 , -   , 35 , 0.48 , 35.00 , -   , 30 , 0.66 , 35.00 , -   , 26 , 0.39 , 35.00 , -   , 29 , 0.87 , 35.00 , -   , 32 , 0.27 , 35.00 , -   , 27 , 0.19 , 35.00 , -   , 35 , 0.78 , 35.00 , -   , 28 , 0.20 , 35.00 , -   , 24 ,-0.42 , 35.00 , -   , 22 ,-0.36 , 35.00 , -   ,, 21 ,-0.32 , 35.00 , -   , 11 ,-0.48 , 35.00 , -   , 34 , 0.69 , 35.00 , -   , 26 , 0.54 , 35.00 , -   , 26 , 0.64 , 35.00 , -   , 30 , 0.34 , 35.00 , -   , 37 , 0.55 , 35.00 , -   , 35 , 0.49 , 35.00 , -   , 16 ,-0.44 , 35.00 , -   , 30 , 0.54 , 35.00 , -   , 39 , 0.46 , 35.00 , -   , 36 , 0.65 , 35.00 , -   , 15 ,-0.44 , 35.00 , -   , 34 , 0.46 , 35.00 , -   , 30 , 0.65 , 35.00 , -   , 27 , 0.48 , 35.00 , -   , 25 , 0.40 , 35.00 , -   , 26 , 0.52 , 35.00 , -   , 26 , 0.62 , 35.00 , -   , 41 , 0.91 , 35.00 , -   , 14 ,-0.39 , 35.00 , -   ,, 2 ,-1.11 , 35.00 , -   ,, 21 ,-0.08 , 35.00 , -   
 80 ,, 26 , 0.47 , 35.50 , -   , 15 ,-0.39 , 35.50 , -   , 31 , 0.74 , 35.50 , -   , 44 , 0.42 , 35.50 , -   , 41 , 0.56 , 35.50 , -   , 31 , 0.71 , 35.50 , -   , 44 , 0.41 , 35.50 , -   , 22 ,-0.28 , 35.50 , -   , 34 , 0.62 , 35.50 , -   , 36 , 0.53 , 35.50 , -   , 31 , 0.74 , 35.50 , -   , 26 , 0.39 , 35.50 , -   , 30 , 0.95 , 35.50 , -   , 32 , 0.27 , 35.50 , -   , 27 , 0.19 , 35.50 , -   , 35 , 0.78 , 35.50 , -   , 29 , 0.24 , 35.50 , -   , 24 ,-0.42 , 35.50 , -   , 22 ,-0.36 , 35.50 , -   ,, 21 ,-0.32 , 35.50 , -   , 11 ,-0.48 , 35.50 , -   , 34 , 0.69 , 35.50 , -   , 27 , 0.61 , 35.50 , -   , 26 , 0.64 , 35.50 , -   , 30 , 0.34 , 35.50 , -   , 38 , 0.60 , 35.50 , -   , 35 , 0.49 , 35.50 , -   , 17 ,-0.39 , 35.50 , -   , 31 , 0.60 , 35.50 , -   , 40 , 0.50 , 35.50 , -   , 37 , 0.70 , 35.50 , -   , 16 ,-0.39 , 35.50 , -   , 35 , 0.51 , 35.50 , -   , 30 , 0.65 , 35.50 , -   , 27 , 0.48 , 35.50 , -   , 26 , 0.47 , 35.50 , -   , 27 , 0.59 , 35.50 , -   , 28 , 0.76 , 35.50 , -   , 6 ,-0.98 , 35.50 , -   , 10 ,-0.61 , 35.50 , -   ,, 2 ,-1.11 , 35.50 , -   ,, 21 ,-0.08 , 35.50 , -   
 81 ,, 26 , 0.47 , 36.00 , -   , 15 ,-0.39 , 36.00 , -   , 31 , 0.74 , 36.00 , -   , 45 , 0.46 , 36.00 , -   , 42 , 0.60 , 36.00 , -   , 31 , 0.71 , 36.00 , -   , 45 , 0.44 , 36.00 , -   , 22 ,-0.28 , 36.00 , -   , 34 , 0.62 , 36.00 , -   , 37 , 0.57 , 36.00 , -   , 32 , 0.81 , 36.00 , -   , 27 , 0.45 , 36.00 , -   , 30 , 0.95 , 36.00 , -   , 34 , 0.34 , 36.00 , -   , 28 , 0.23 , 36.00 , -   , 36 , 0.85 , 36.00 , -   , 30 , 0.28 , 36.00 , -   , 25 ,-0.38 , 36.00 , -   , 22 ,-0.36 , 36.00 , -   ,, 21 ,-0.32 , 36.00 , -   , 11 ,-0.48 , 36.00 , -   , 34 , 0.69 , 36.00 , -   , 28 , 0.68 , 36.00 , -   , 27 , 0.71 , 36.00 , -   , 31 , 0.39 , 36.00 , -   , 39 , 0.65 , 36.00 , -   , 35 , 0.49 , 36.00 , -   , 17 ,-0.39 , 36.00 , -   , 32 , 0.67 , 36.00 , -   , 41 , 0.55 , 36.00 , -   , 38 , 0.76 , 36.00 , -   , 16 ,-0.39 , 36.00 , -   , 35 , 0.51 , 36.00 , -   , 31 , 0.71 , 36.00 , -   , 28 , 0.54 , 36.00 , -   , 26 , 0.47 , 36.00 , -   , 28 , 0.66 , 36.00 , -   , 29 , 0.83 , 36.00 , -   , 36 , 0.64 , 36.00 , -   , 30 , 0.49 , 36.00 , -   ,, 2 ,-1.11 , 36.00 , -   ,, 21 ,-0.08 , 36.00 , -   
